protocol_id,protocol_date,config_hash,task,seed,target_col,time_col,frequency_minutes,lookback_steps,lookback_minutes,horizons_steps,horizons_minutes,n_features,feature_names,target_feature_index,data_file_sha256,device,torch_version,mode,fraction,best_epoch,best_val_loss,epochs_ran,train_time_sec,peak_gpu_memory_mb,peak_process_rss_mb,total_params,trainable_params,total_model_size_mb,trainable_parameter_size_mb,trainable_ratio,test_rmse,test_mae,test_smape,rmse_h1,mae_h1,smape_h1,rmse_h2,mae_h2,smape_h2,rmse_h4,mae_h4,smape_h4,rmse_h8,mae_h8,smape_h8,rmse_h24,mae_h24,smape_h24,conformal_alpha,conformal_calibration_n,picp95,mpiw95,picp95_h1,mpiw95_h1,conformal_q95_h1,picp95_h2,mpiw95_h2,conformal_q95_h2,picp95_h4,mpiw95_h4,conformal_q95_h4,picp95_h8,mpiw95_h8,conformal_q95_h8,picp95_h24,mpiw95_h24,conformal_q95_h24,encoder_sparsity_pct,spikelora_sparsity_pct,inference_ms_per_sample,inference_ms_per_batch,selected_adaptation_windows,adaptation_pool_windows,fraction_of_total_valid_windows,base_pretrain_time_sec,base_checkpoint,lora_rank,lora_alpha,spikelora_threshold,adapter_targets,strict_adapter_only,prediction_file,spikelora_adapter_0_sparsity_pct,spikelora_adapter_1_sparsity_pct
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,lora,0.1,2,0.1442311805495803,9,12.702715756000543,433.15625,1793.37890625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,78.38612908631129,46.03900683953259,113.39630964905024,72.86953566212749,42.10129458876679,111.71150264615132,74.65874891085762,43.94900494930568,111.9575431551759,76.02087434491395,44.22715527645423,112.52867228134912,82.04649440270838,49.74493725534496,114.53781547491404,85.59922645206487,50.17264212779128,116.24601468766078,0.05,5226,0.989190990905195,425.6850446748368,0.9897623922670348,413.1449400465532,289.1007080078125,0.9904766439693348,421.8788385165543,295.56182861328125,0.9904290271891816,428.223410016088,302.0541381835937,0.9899052426074948,438.7938499067416,310.2706298828125,0.9853816484929288,426.3841848882469,304.88494873046875,75.52949694194456,,0.1155436589876046,14.789588350413396,2098,20976,0.02000362315386,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,8.0,16.0,,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_lora_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,spikelora,0.1,1,0.1381274643833501,8,14.813859662999675,445.64453125,1793.37890625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,72.89505439125041,43.33520605645744,114.64160883678436,67.47676618476856,39.23639345530084,113.57854997505576,68.77099272244764,40.64149450830071,113.99525280416786,69.5916100990366,40.717093449593456,113.03644656780116,72.89299537714226,43.397407901564655,113.64097133457165,84.43636886735173,52.68364096752752,118.95682350232528,0.05,5226,0.9896671587067284,382.6963124877674,0.9904766439693348,376.6939686984597,267.254638671875,0.9910004285510212,379.72449304644175,270.6827697753906,0.9900957097281082,378.8258099330504,270.78179931640625,0.9894290748059617,382.2047508875136,272.5916748046875,0.9873339364792152,396.0325398733716,288.1005859375,75.52949694194456,62.25553600294929,0.1877393941406069,24.03064244999769,2098,20976,0.02000362315386,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,8.0,16.0,0.05,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_spikelora_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,62.10810475418829,76.40893588400553
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,fullft,0.2,1,0.1494984639144883,8,20.443217227000787,430.693359375,1793.37890625,75269,75269,0.2930173873901367,0.2871284484863281,1.0,85.4415957392581,51.38644147612902,113.91798256000686,81.64395494533805,48.23322108105123,113.07390146192576,82.66026165234739,50.05691608970072,113.3589760056282,81.70516282812625,48.94415027521592,113.31429236951732,88.3721628686386,53.51832736925218,114.44842006370948,92.29032654591332,56.17959256542506,115.3943228992537,0.05,5226,0.990724251226132,444.1391515784579,0.9920003809342413,440.5496655644863,312.05633544921875,0.9922860816151612,453.5415728403599,321.213134765625,0.9924289319556212,452.9230159038215,321.2603759765625,0.9921432312747012,449.66148621938,319.89569091796875,0.9847626303509356,424.0200173642418,296.5802001953125,75.52949694194456,,0.1046276714852467,13.392341950111586,4196,20976,0.0400072463077201,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,,,,[],False,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_fullft_seed1_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,lora,0.2,1,0.1464546270414736,8,17.21335348700086,433.15625,1793.37890625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,76.34755094456541,46.32707257484925,112.5537102822039,73.43844388401546,45.3805183852765,111.43609042122478,74.33782905051302,45.566873066425664,111.84183416984898,74.43547631644836,43.83221236320173,112.17174395931193,78.23959352266748,47.32371146156358,112.6218404296382,81.01450906515015,49.53204759777878,114.6970424309956,0.05,5226,0.9902576067806296,431.3577500076261,0.9903337936288747,424.7744301677482,293.4832763671875,0.9903337936288747,428.7478267200492,297.4578857421875,0.9910004285510212,437.3694651338363,305.9859619140625,0.9910004285510212,442.8479207067352,309.5906982421875,0.988619589543355,423.04910730976167,293.7652587890625,75.52949694194456,,0.1119399738264803,14.328316649789484,4196,20976,0.0400072463077201,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,8.0,16.0,,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_lora_seed1_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,spikelora,0.2,1,0.1480451815437641,8,20.688349867001307,445.64453125,1793.37890625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,80.4457351568126,46.66192130295925,113.88705567129398,76.77255166897994,43.74882386240594,112.36992926942348,77.58724478642918,44.57476166564904,112.37744530349364,76.96127887975572,43.11312728416102,112.297405795515,84.9938697163244,49.522077394130086,114.52659115914882,85.42119142883485,52.35081630845018,117.86390682888904,0.05,5226,0.9907718680062854,442.5640312943559,0.9913337460120948,436.611890500128,307.7280578613281,0.991238512451788,442.1501992329502,311.98553466796875,0.9920479977143946,453.77581853736245,322.3736724853516,0.9915718299128612,460.36524569902537,329.8216094970703,0.9876672539402884,419.9170025023136,299.01202392578125,75.52949694194456,63.66978428739525,0.1613546124978881,20.653390399729687,4196,20976,0.0400072463077201,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,8.0,16.0,0.05,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_spikelora_seed1_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,63.45158849082584,84.61658075805914
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,fullft,0.5,1,0.1377061693959431,8,42.95726068099975,430.693359375,1793.37890625,75269,75269,0.2930173873901367,0.2871284484863281,1.0,115.61003559251698,69.57298138848566,116.1209433203933,110.71183625924544,63.193952959404974,115.94519688188214,112.56569158004376,64.8779225568988,115.4353793296997,115.84439158946051,68.29557265388893,115.12209948921874,119.8610022939878,73.76261237911778,115.05444292987868,118.80098108212776,77.73484639311783,119.04759797128716,0.05,5226,0.9735536403028427,469.0883059248301,0.9723822675110708,451.6052458148123,314.04376220703125,0.971668015808771,463.5039553842308,320.23260498046875,0.9698585781629446,468.5904275652488,321.8002319335937,0.9691443264606447,472.5632787449894,323.244873046875,0.9847150135707824,489.178622114869,345.0328369140625,75.52949694194456,,0.1081341601562257,13.8411724999969,10488,20976,0.0999990465384578,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,,,,[],False,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_fullft_seed1_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,lora,0.5,2,0.1528234397240447,9,36.7345363860004,433.15625,1793.37890625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,122.3765039842218,78.62133825878026,117.0503400596422,124.49067939949131,76.8629474450075,115.17910144169332,127.38501736461252,80.19337561757081,116.20876304175344,125.7677868127366,80.73109293263286,116.30627983993898,124.1610301922356,81.67916806578256,115.90628519088202,109.18641908452032,73.64010723290752,121.65127078394332,0.05,5226,0.9817722965573068,521.1191253046701,0.9811913718394362,546.1666832142777,376.6627807617188,0.982619875244036,548.3115967949949,380.2664184570313,0.9812389886195896,538.3417877466825,371.8547058105469,0.9804771201371364,516.0776166275145,354.019287109375,0.983334126946336,456.6979421398809,321.0648193359375,75.52949694194456,,0.1177431644528326,15.071125049962577,10488,20976,0.0999990465384578,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,8.0,16.0,,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_lora_seed1_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,spikelora,0.5,1,0.1593008544018019,8,41.47989575500105,445.64453125,1793.37890625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,115.02908471536652,71.54682926904371,117.26980441180758,121.51408566907897,74.02736257663267,116.5258663941854,118.12527548899035,72.17184341036135,116.58151692484547,115.66776059902202,71.3818067422873,116.8299943761466,114.24001486553794,71.46037567307238,117.3035266218312,104.92562169680814,68.69275794286489,119.10811774202934,0.05,5226,0.9798009618589592,467.769780260054,0.9753821246607304,481.8235389415573,337.688720703125,0.9771915623065568,474.916163246028,333.8556671142578,0.9772391790867102,457.1150405856179,322.1200866699219,0.9813342221798962,461.239522982368,326.76885986328125,0.987857721060902,463.7546355446988,327.207763671875,75.52949694194456,55.775915432598445,0.1508110917960436,19.30381974989359,10488,20976,0.0999990465384578,480.24135576700064,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,8.0,16.0,0.05,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_spikelora_seed1_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,55.51182753078226,81.12835400695205
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,fullft,0.1,5,0.1382923015474224,12,19.74971522199849,430.693359375,1793.37890625,75269,75269,0.2930173873901367,0.2871284484863281,1.0,79.92760633859196,45.78104254651437,113.326067995641,71.5092808368325,40.25768886210322,111.3685542746109,71.72367676358452,40.291878703117234,111.29589546270824,73.09845114962745,42.5945972932883,111.72110389674536,77.4540182167167,45.52526087116318,113.77519188277412,101.69434459401629,60.23578700289988,118.46959446136648,0.05,5226,0.9871339460025712,411.6353369284196,0.9911432788914812,404.19512517458713,282.0460205078125,0.9904766439693348,407.4493574701282,284.443115234375,0.9912861292319414,416.6477363546101,290.4951171875,0.9887148231036618,407.9633464730584,287.7635498046875,0.9740488548164372,421.9211191697141,300.85746002197266,75.52949694194456,,0.1056123890634808,13.518385800125545,2098,20976,0.02000362315386,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,,,,[],False,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_fullft_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,lora,0.1,1,0.1380937747911069,8,11.459089914998913,433.15625,1793.37890625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,67.82154596356366,37.37857042527597,111.4881977642098,60.98082136527962,31.917913774111,110.78223029913968,63.45577354976175,34.20241935529809,111.6523933102202,65.68865246114719,36.02295472909028,111.24572119393304,67.93254420768145,37.40583652212792,110.86673344595192,79.52160139588572,47.343727745752574,112.89391057180438,0.05,5226,0.9876958240083804,364.20092942802,0.9895243083662684,347.30853206455964,243.864990234375,0.9897147754868816,357.19801524525445,252.809814453125,0.9888576734441216,357.35160249247167,250.8018798828125,0.987286319699062,372.2017332438225,258.3531494140625,0.9830960430455692,386.94476409399147,264.9603271484375,75.52949694194456,,0.1558013839854766,19.942577150141005,2098,20976,0.02000362315386,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,8.0,16.0,,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_lora_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,spikelora,0.1,1,0.1314664576879826,8,15.536210494999978,445.64453125,1793.37890625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,67.68360305181635,36.90245962241486,111.5185062678584,61.25771037717372,32.07699749566369,110.65903018380963,61.89033933039084,32.008156063250034,109.9800897271481,64.11858519753717,34.106456345895616,110.42433472529594,68.11123655650535,38.16427521446558,111.11770812772652,81.06846436379894,48.15641299279938,115.41136857531184,0.05,5226,0.9876196371601352,365.5573694482246,0.9893338412456548,351.131748035802,245.16748046875,0.9892386076853484,356.5969589841541,248.51824951171875,0.9891433741250416,362.2453021508195,251.9040069580078,0.987429170039522,375.6172285332895,259.7846069335937,0.9829531927051092,382.1956095370581,267.4615478515625,75.52949694194456,63.67699353540848,0.1507661371100255,19.298065550083265,2098,20976,0.02000362315386,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,8.0,16.0,0.05,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_spikelora_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,63.499691203940685,80.69801735631637
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,fullft,0.2,3,0.1361445922060939,10,25.750580785999773,430.693359375,1793.37890625,75269,75269,0.2930173873901367,0.2871284484863281,1.0,80.15968185366805,47.02895960591872,113.2500556232754,71.10482465186077,40.53029846072248,112.17687245452026,70.61977316352981,40.12678618399531,111.67583562678298,72.3233837368836,42.738293258095176,112.59825695534202,76.3321558630748,46.59839022783409,112.78530238068956,105.01216439112594,65.15102989894652,117.01401069904212,0.05,5226,0.987372029903338,412.0368019069492,0.9915718299128612,405.32716336678754,283.87168884277344,0.9900957097281082,401.52182067650216,279.5841979980469,0.9913337460120948,407.1419399401885,283.7862548828125,0.989048140564735,405.475304767737,282.2133483886719,0.9748107232988904,440.7177807835305,306.5709686279297,75.52949694194456,,0.1060297414063882,13.571806900017693,4196,20976,0.0400072463077201,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,,,,[],False,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_fullft_seed2_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,lora,0.2,2,0.145994844938027,9,18.82712248200005,433.15625,1793.37890625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,75.08308034119642,42.87165062118159,112.05684429259104,70.45279984169221,38.91787091203374,110.86727816885534,70.00570093854262,37.56948089853911,110.81685840442935,71.61597519638836,39.98265873898234,111.16978022462958,76.0436765486457,44.502680521159846,111.98966079157488,86.08984232659394,53.38556203519292,115.44064387346609,0.05,5226,0.9904195038331508,436.6976663496022,0.9920003809342413,447.33884374494016,312.81018829345703,0.9917622970334746,442.3526667975498,310.7011260986328,0.9915718299128612,443.6869065961488,310.31805419921875,0.9910480453311749,445.38059907209066,312.68467712402344,0.9857149659540022,404.7293155372816,282.0986633300781,75.52949694194456,,0.1156197996095897,14.799334350027491,4196,20976,0.0400072463077201,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,8.0,16.0,,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_lora_seed2_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,spikelora,0.2,1,0.1368525654556557,8,21.294496133999928,445.64453125,1793.37890625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,66.2692091241431,36.406955236875696,111.62686396566043,61.26188848535746,34.396874950520285,111.43466613206236,60.67376020045149,32.159480973565174,110.22070053717144,62.29350927975062,33.26171698515077,110.2903703957689,65.29004083667485,34.7234465093773,110.65599017958644,79.87769088551408,47.49325676576495,115.53259258371304,0.05,5226,0.987457740107614,364.29879756564384,0.9891433741250416,351.76873167593885,244.5047607421875,0.9893814580258083,365.4699610956317,255.0015869140625,0.9886672063235084,359.8928254556499,250.3824462890625,0.9863339840959954,367.5030905514364,254.912109375,0.9837626779677158,376.8593790495625,262.98162841796875,75.52949694194456,50.49452572705178,0.167275612499651,21.411278399955336,4196,20976,0.0400072463077201,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,8.0,16.0,0.05,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_spikelora_seed2_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,50.08984877208229,89.34351340412361
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,fullft,0.5,1,0.1279666868893524,8,43.24172202800037,430.693359375,1793.37890625,75269,75269,0.2930173873901367,0.2871284484863281,1.0,83.20987196781927,47.63101321390644,112.16018336563108,71.60057887847266,39.28834870422314,110.78006340391266,73.00213531017621,39.71073568669349,110.37146440988892,76.0769783449736,41.48834899943032,111.0224988465254,79.77957076370404,44.67832812215764,111.78787100679192,109.59458364163926,72.98930455702758,116.8390191610364,0.05,5226,0.98725774963097,416.9101286744669,0.9885719727632016,401.96306172600646,276.0799560546875,0.987429170039522,403.8223985332596,276.2947998046875,0.9867625351173752,408.9437203629574,279.85302734375,0.9866196847769154,410.45930866877023,283.26776123046875,0.9869053854578352,459.3621540813411,320.7608337402344,75.52949694194456,,0.1058402062490415,13.54754639987732,10488,20976,0.0999990465384578,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,,,,[],False,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_fullft_seed2_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,lora,0.5,9,0.1481172044501649,16,64.34521670999857,433.15625,1793.37890625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,152.82888212711308,88.89677477472821,118.18067780859889,151.25283725527038,82.96644158956181,116.57569625771656,153.80951908742674,85.32502336358122,116.68880823872094,158.1895189271464,89.50221713234893,116.98616175175682,161.44622600777447,98.18935353925902,117.14628740952908,138.4187101908009,88.50083824889012,123.50643538527088,0.05,5226,0.96148754821199,603.3526760676947,0.9584305509261464,602.539191407741,416.6280517578125,0.9586210180467596,615.9869359411812,424.9730224609375,0.9580019999047664,625.5573255634213,428.7672119140625,0.9578115327841532,623.8407331980454,423.75982666015625,0.974572639398124,548.8391942280848,396.052490234375,75.52949694194456,,0.119653172264833,15.315606049898634,10488,20976,0.0999990465384578,458.6652648099989,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,8.0,16.0,,"[""in_proj"",""head""]",True,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E2/SR_lora_seed2_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
