protocol_id,protocol_date,config_hash,task,seed,target_col,time_col,frequency_minutes,lookback_steps,lookback_minutes,horizons_steps,horizons_minutes,n_features,feature_names,target_feature_index,data_file_sha256,device,torch_version,source_task,target_task,mode,fraction,best_epoch,best_val_loss,epochs_ran,train_time_sec,peak_gpu_memory_mb,peak_process_rss_mb,total_params,trainable_params,total_model_size_mb,trainable_parameter_size_mb,trainable_ratio,test_rmse,test_mae,test_smape,rmse_h1,mae_h1,smape_h1,rmse_h2,mae_h2,smape_h2,rmse_h4,mae_h4,smape_h4,rmse_h8,mae_h8,smape_h8,rmse_h24,mae_h24,smape_h24,conformal_alpha,conformal_calibration_n,picp95,mpiw95,picp95_h1,mpiw95_h1,conformal_q95_h1,picp95_h2,mpiw95_h2,conformal_q95_h2,picp95_h4,mpiw95_h4,conformal_q95_h4,picp95_h8,mpiw95_h8,conformal_q95_h8,picp95_h24,mpiw95_h24,conformal_q95_h24,encoder_sparsity_pct,spikelora_sparsity_pct,canonical_features,selected_adaptation_windows,source_base_checkpoint,transfer_interpretation,prediction_file,spikelora_adapter_0_sparsity_pct,spikelora_adapter_1_sparsity_pct
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,lora,0.1,18,0.2280214184141688,25,35.1589338699996,433.15625,1787.18359375,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,201.2681574952529,134.28398909649846,131.64279600939415,195.3267102657184,127.6482180044155,126.40089379693784,193.60195700595764,126.87126264512656,126.9505273575188,191.1426921175185,126.37917686590644,128.27585176974225,194.03174382268995,132.75121492177246,131.51221809098496,229.6220116781024,157.77007304527132,145.07448903178707,0.05,5226,0.9609542402742728,685.9060579648592,0.9595257368696728,703.1121271192548,512.47705078125,0.9589543355078328,689.9025180337657,502.3864440917969,0.9600971382315128,677.8889285744635,495.0918426513672,0.9626208275796392,668.0142077218067,494.3741149902344,0.9635731631827056,690.6125083750052,550.9534606933594,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_lora_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,spikelora,0.1,9,0.2420770354452052,16,28.611620231000416,445.64453125,1787.18359375,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,225.2393010642741,158.49615776483787,136.05815208619916,215.78224770643928,148.997742983439,130.4588175767573,216.72576042130444,150.68920979087258,131.5502359833197,219.77920527760904,153.51224067636764,134.16126980739494,223.17228248748407,158.4971996863384,137.56606179046514,249.04399876537272,180.78439568717167,146.55437527305875,0.05,5226,0.9551640398076282,695.4049405629587,0.9495262130374744,669.0435426122693,484.4862060546875,0.9481929431931811,667.8574118551757,482.8069763183594,0.9508118661016142,681.9765867276235,499.14984130859375,0.9573353649826198,700.834012921745,520.5946960449219,0.9699538117232512,757.3131486979798,607.3741912841797,75.52949694194456,28.68019723655771,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_spikelora_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,28.42496323959772,53.18266094471692
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,fullft,0.2,16,0.2235483757230544,23,58.23474886400072,430.693359375,1787.18359375,75269,75269,0.2930173873901367,0.2871284484863281,1.0,196.7633113711701,119.41081693413246,134.89872113196233,183.2759871670423,108.51574481393568,129.05126910645407,182.31847402214817,108.82037223240836,130.1305134211607,182.8564195881596,110.97891628791602,132.43884226094934,190.78208551743927,117.71468771959984,135.51354737954287,238.56784302989564,151.0243636168024,147.3594334917046,0.05,5226,0.9758297223941718,683.3906025516119,0.9781438979096232,683.8373485561734,531.0134887695312,0.9791438502928432,683.0261836340982,529.6625366210938,0.9789057663920766,672.6036050717585,522.7498779296875,0.97881053283177,665.1293579631235,521.34521484375,0.9641445645445454,712.356517532906,585.4920654296875,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",4196,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_fullft_seed1_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,lora,0.2,20,0.2558998345382087,25,50.704979729001934,433.15625,1787.18359375,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,237.2781824051956,158.53659373865963,135.91720462490437,239.7514825677203,154.53547110738518,131.0013153886779,238.5014668865374,155.13885080666208,131.7745064971944,234.44366205001785,156.03108488596664,133.873777186268,234.6485201738347,162.54863034454473,137.374883765667,238.99204470426,164.42893154873948,145.56154028671443,0.05,5226,0.9595543069377648,775.0008719892617,0.9567163468406268,815.5191963308057,622.5125427246094,0.9578115327841532,805.2093915480227,612.4673919677734,0.9600019046712062,781.9188536998232,587.3601989746094,0.9640493309842388,751.8222518506025,563.1350708007812,0.9591924194085996,720.5346665170543,574.0617523193359,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",4196,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_lora_seed1_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,spikelora,0.2,24,0.2604552109751079,25,64.59900648199982,445.64453125,1787.18359375,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,237.84908241412512,162.0619123315818,135.14528363109514,243.88548781825008,159.8826007199091,131.71375913275182,239.8399134495495,157.88971990408498,131.27369401028113,236.4388673395016,158.10224062823937,132.79076711671874,234.5027816729021,166.26741725089158,135.9854578730665,234.4412979260651,168.16758315478398,143.96274002265736,0.05,5226,0.9601542783676968,757.0215829142559,0.9588591019475264,789.5370763129583,608.1181030273438,0.9588591019475264,782.0032832302495,594.1842803955078,0.9597162039902862,767.843882036007,575.6578521728516,0.9591924194085996,733.5719998607941,537.7742004394531,0.9641445645445454,712.1516731312704,563.9244537353516,75.52949694194456,26.2843360858614,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",4196,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_spikelora_seed1_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,25.913306738617607,61.90315342126566
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,fullft,0.5,5,0.1916018920500434,12,63.68936212599874,430.693359375,1787.18359375,75269,75269,0.2930173873901367,0.2871284484863281,1.0,179.3374350945372,111.21027673863269,131.36032792168174,159.876433519467,98.16910129857912,126.4333198458017,158.16122916582938,98.18669949991975,126.78084890817578,163.63113780394116,102.48318977622974,130.11059059714287,171.46104434004997,108.98300023113204,131.1065567062108,232.5082595094057,148.22939288730277,142.3703235510775,0.05,5226,0.9743821722775106,616.050821599365,0.9799057187752964,593.5225127382589,440.81939697265625,0.9803818865768296,592.259084260235,437.9791870117188,0.9768106280653304,589.2861699030335,439.0589599609375,0.9737631541355174,600.9281754794107,448.8524169921875,0.9610494738345792,704.258165615887,566.3230285644531,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",10488,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_fullft_seed1_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,lora,0.5,19,0.1840968540161449,25,98.42605982400346,433.15625,1787.18359375,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,198.85599107396263,130.42853893234437,128.7406918743239,193.94838933531764,121.8131507400172,124.91983012523474,193.25487747327853,122.98169115948498,125.05795769460296,192.83415039538747,124.99017718305906,126.5879838669967,200.125817577153,135.3842567479087,129.2478860096897,213.35357535656368,146.97341883125193,137.88980167509544,0.05,5226,0.950621398981001,655.4927905348129,0.9528593876482072,669.5158804090674,481.5144958496094,0.9521927527260606,663.8213648413041,472.9710998535156,0.9492881291367078,647.364019042713,457.4501953125,0.9428122470358554,630.9155687098106,446.69085693359375,0.9559544783581734,665.8471196711696,515.3324279785156,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",10488,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_lora_seed1_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,spikelora,0.5,20,0.1930018371656121,25,124.07910860999982,445.64453125,1787.18359375,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,192.40287838920565,133.42330250182178,127.46643077342816,185.6459862949919,126.54437512194824,124.9165560500066,184.9282464450129,126.68768982337568,124.67555610752494,185.0034771369276,128.4480497666208,125.56739785362852,196.30996737568296,140.00037419199404,128.7452159647617,208.9678435975117,145.4360236051701,133.42742789121897,0.05,5226,0.9640779010523308,663.7845797488851,0.968763392219418,663.6467016450871,470.0000915527344,0.9675253559354317,658.7775136590611,461.9010620117188,0.9651445169277654,652.8080520034092,452.070556640625,0.9589067187276796,648.4520797769454,449.9548950195313,0.9600495214513596,695.2385516599226,523.6248321533203,75.52949694194456,30.30004753700977,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",10488,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed1_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_spikelora_seed1_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,30.268645596489453,33.31463382696062
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,fullft,0.1,8,0.2379558193976743,15,24.24619770299978,430.693359375,1787.18359375,75269,75269,0.2930173873901367,0.2871284484863281,1.0,198.6757376335245,124.59373325914449,132.82643105701882,192.90659672843688,115.96447644847431,127.32905318872302,192.44259769066687,117.04455861213816,128.37199757941954,194.29514250553808,120.22495782809575,130.98266917415248,200.34491795327423,128.39070505069827,135.38795210847917,212.6604020566457,141.34396835631583,142.06048323432,0.05,5226,0.973001285653064,711.6096448770529,0.967715823056045,706.8992098620333,542.1997375488281,0.969620494262178,706.0477255200052,541.0505065917969,0.9723346507309176,710.5969203194973,549.6768798828125,0.9751916575401172,715.9277359465805,562.0784454345703,0.980143802676063,718.5766327371484,574.139404296875,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_fullft_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,lora,0.1,11,0.2573792913146644,18,25.12658380900029,433.15625,1787.18359375,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,246.64744903443687,165.06879284369492,138.77017814066664,250.2274721358685,165.19309974635172,134.67948289625883,249.02427345085044,164.9583074659525,135.7584513877264,243.45977182893128,164.77335687494465,136.82091240272064,248.5722813639444,168.23180980872192,140.982727322142,241.8410726805388,162.18739032250383,145.6093166944854,0.05,5226,0.9553068901480882,780.001206042234,0.9515737345840676,803.5389893063476,628.0687866210938,0.9511451835626876,794.3702048000214,621.3662261962891,0.95719251464216,776.3368504163986,603.3321228027344,0.9567163468406268,773.1269258715574,612.0110473632812,0.9599066711108994,752.633059816845,607.7465209960938,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_lora_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,spikelora,0.1,11,0.2604618781013503,18,32.11357093100014,445.64453125,1787.18359375,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,244.68084749626536,160.434682724023,136.22885603202926,248.4566748589306,153.68799134921042,132.57044493117442,248.73973840464487,153.8590774699612,133.43222320411255,240.0019446949777,154.69200955124776,134.1024934942737,232.40450495374083,157.35830695015733,134.06473368236348,253.2362958458391,182.57602829953828,146.97438484822203,0.05,5226,0.957163944574068,805.9380513423863,0.9563830293795532,843.3000654979215,668.7222290039062,0.9550497595352604,836.7788008996904,661.3673248291016,0.9566687300604731,817.0653592294003,628.8157043457031,0.9604780724727394,787.6575440693388,592.7992553710938,0.9572401314223132,744.8884870155806,585.3358306884766,75.52949694194456,31.88341976351641,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_spikelora_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,31.91640241833722,28.71708490071901
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,fullft,0.2,5,0.2492295087319062,12,30.289936519002367,430.693359375,1787.18359375,75269,75269,0.2930173873901367,0.2871284484863281,1.0,216.3922515522068,133.81141111788867,135.48825187039844,209.91515786117563,124.65709421987856,129.19694302294985,209.3242549548044,125.82731425558396,130.57479881269035,209.47612709256464,127.59709200248976,133.04868774565713,213.44207042413927,133.54596611172988,137.13502681129896,238.3469114510565,157.42958899976117,147.48580295939598,0.05,5226,0.9646588257702016,716.6828088852196,0.9616684919765726,719.5731048246128,561.4264526367188,0.9639540974239322,719.4225712955058,562.011474609375,0.9641445645445454,717.0568734147164,561.9541625976562,0.9662873196514452,716.6867778402619,567.2989501953125,0.9672396552545116,710.6747170510016,582.1002807617188,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",4196,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_fullft_seed2_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,lora,0.2,12,0.2465390454716852,19,38.32901168299941,433.15625,1787.19140625,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,232.8003647974122,158.30594994853004,135.87854220269577,237.74794788934403,156.8111522651492,131.11257655502826,234.7770525875069,156.77001997845656,132.27913620539692,232.2648923247278,158.62074432256796,134.4823642809295,234.5631837282997,163.26719843429086,139.99838168815387,224.43001299825377,156.0606347421857,141.52025228397014,0.05,5226,0.9582877005856864,752.6666542826661,0.954287891052807,789.8256400835684,603.5088806152344,0.9567163468406268,781.2626531908021,594.361083984375,0.9566687300604731,757.0491145638805,574.4813842773438,0.9596209704299796,736.3008040346467,566.760498046875,0.9641445645445454,698.8950595404328,549.0042419433594,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",4196,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_lora_seed2_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,spikelora,0.2,18,0.2519970662889013,25,64.685793405999,445.64453125,1787.19921875,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,246.88355900390584,157.90707189922225,138.02229659223028,248.0425918389058,152.02983266440728,132.8342018481964,248.8262154541828,153.41958437864625,134.0276650622326,248.06739683202773,155.46882031714426,135.9842249675598,250.35217682737232,163.0440648448881,139.67036519952157,238.96485066958965,165.57305729102535,147.5950258836411,0.05,5226,0.9559259082900814,791.1938769331297,0.9531927051092806,810.9673856443964,644.444091796875,0.953859340031427,809.7899634413626,641.9676361083984,0.9539069568115804,804.0596937135335,634.3514404296875,0.9573353649826198,810.9724043564628,641.4074096679688,0.9613351745154992,720.1799375098931,578.6552429199219,75.52949694194456,32.14644878226221,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",4196,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_spikelora_seed2_frac0.2_SpikeLoRA-TS-R2-corrected-v1.npz,32.102121036151054,36.40191240893291
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",0,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,WS,SR,fullft,0.5,7,0.2010303353138732,14,74.38311640900065,430.693359375,1787.19921875,75269,75269,0.2930173873901367,0.2871284484863281,1.0,186.52261575143908,118.90172194297482,128.94372421949498,179.1819388531243,112.7082051323071,123.8363960421042,179.3641331057122,113.2909870372035,124.6356466177815,180.4462997259976,115.28294386726796,126.64904545841074,187.0505618610208,122.21521012623316,130.7303855521756,205.2486094972104,131.01126355186236,138.86714742700286,0.05,5226,0.9645921622779868,647.4284137448824,0.9669063377934384,640.2973378874746,465.10205078125,0.964668349126232,636.3390810841022,461.74713134765625,0.9642397981048522,638.7146085226265,464.33935546875,0.965954002190372,649.2287311385935,478.1527099609375,0.9611923241750392,672.5623100916151,522.5509338378906,75.52949694194456,,"[""target_history"",""temperature"",""humidity"",""dew_point"",""cloud_type"",""solar_zenith"",""pressure"",""wind_direction"",""wind_speed"",""cal_hour"",""cal_dayofweek"",""cal_month""]",10488,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E3/E3_base_WS_canonical_seed2_1c553ec25a0e.pt,boundary_analysis,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E3/WS_to_SR_fullft_seed2_frac0.5_SpikeLoRA-TS-R2-corrected-v1.npz,,
