protocol_id,protocol_date,config_hash,task,seed,target_col,time_col,frequency_minutes,lookback_steps,lookback_minutes,horizons_steps,horizons_minutes,n_features,feature_names,target_feature_index,data_file_sha256,device,torch_version,model,best_epoch,best_val_loss,epochs_ran,train_time_sec,peak_gpu_memory_mb,peak_process_rss_mb,total_params,trainable_params,total_model_size_mb,trainable_parameter_size_mb,trainable_ratio,test_rmse,test_mae,test_smape,rmse_h1,mae_h1,smape_h1,rmse_h2,mae_h2,smape_h2,rmse_h4,mae_h4,smape_h4,rmse_h8,mae_h8,smape_h8,rmse_h24,mae_h24,smape_h24,conformal_alpha,conformal_calibration_n,picp95,mpiw95,picp95_h1,mpiw95_h1,conformal_q95_h1,picp95_h2,mpiw95_h2,conformal_q95_h2,picp95_h4,mpiw95_h4,conformal_q95_h4,picp95_h8,mpiw95_h8,conformal_q95_h8,picp95_h24,mpiw95_h24,conformal_q95_h24,encoder_sparsity_pct,spikelora_sparsity_pct,inference_ms_per_sample,inference_ms_per_batch,train_windows,val_windows,calibration_windows,test_windows,model_hparams
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,0a72f955ee55,SR,0,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,patchtst,1,0.0847780033946037,1,1.0191922220001288,48.224609375,1452.40625,11269,11269,0.049356460571289,0.0429878234863281,1.0,356.9258309002249,313.804186296463,139.65671132492685,308.63187336347926,288.82280921936035,151.1730415840176,418.5459452911307,387.8011779785156,154.00626820064045,270.0047749964915,194.54994344711304,191.23760935180155,295.99429440368505,283.8814394474029,123.24736219134248,453.906049092917,413.9655613899231,78.61927529683213,0.05,32,0.9,984.454174232483,1.0,1064.1673641204834,733.9254455566406,1.0,1073.0366401672363,595.66796875,1.0,907.1589212417604,898.3621215820312,1.0,1111.0722694396973,743.6580657958984,0.5,766.8356761932373,459.8521118164063,,,0.0471152499983418,1.5076879999469384,73476,5226,5226,21001,"{""delta_threshold"":0.05,""dropout"":0.1,""encoder_mode"":""delta"",""patch_len"":16,""patch_stride"":8,""spike_steps"":2,""transformer_d_model"":32,""transformer_heads"":4,""transformer_layers"":1}"
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,0a72f955ee55,SR,0,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,itransformer,1,0.0597694404423236,1,0.0163050139999541,20.19775390625,1454.88671875,11877,11877,0.0514345169067382,0.0453071594238281,1.0,367.59375610813015,330.04124054908755,136.25362823711384,266.1096398137335,251.79905128479004,151.75302113888193,319.24767065822306,304.0369439125061,151.5470393644336,268.8787821610786,250.7847456932068,143.20662881988557,375.0834243239634,346.21247124671936,121.67025535643286,538.432035940383,497.3729906082153,113.0911965059352,0.05,32,0.86875,970.9511801719666,1.0,1040.974578857422,741.1691818237305,1.0,994.1979098320008,656.0042724609375,1.0,1000.5488595962524,730.7404937744141,1.0,1198.5558834075928,727.0013885498047,0.34375,620.4786691665649,421.36956787109375,,,0.0244898750025868,0.783676000082778,73476,5226,5226,21001,"{""delta_threshold"":0.05,""dropout"":0.1,""encoder_mode"":""delta"",""patch_len"":16,""patch_stride"":8,""spike_steps"":2,""transformer_d_model"":32,""transformer_heads"":4,""transformer_layers"":1}"
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,0a72f955ee55,SR,0,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,snn_tcn,1,0.6205019950866699,1,0.6792791249999937,24.49365234375,1630.07421875,4997,4997,0.0249509811401367,0.0190620422363281,1.0,336.75220156925093,289.28171162605287,133.53867396971447,256.37198885857066,244.5796566009521,151.35003719430716,226.1572459032787,212.8284606933593,147.3883115750203,241.0711161165072,213.3481154441833,141.73675353084494,314.752124619852,284.2132532596588,127.76978899860896,541.2507245117207,491.4390721321106,99.448478549791,0.05,32,0.84375,805.0000122070312,1.0,868.0,578.7477722167969,1.0,868.0,632.574462890625,1.0,868.0000610351562,662.4900817871094,0.96875,868.0,587.52197265625,0.25,553.0,328.7521057128906,70.70041232638889,,0.1258149687544119,4.026079000141181,73476,5226,5226,21001,"{""delta_threshold"":0.05,""dropout"":0.1,""encoder_mode"":""delta"",""patch_len"":16,""patch_stride"":8,""spike_steps"":2,""transformer_d_model"":32,""transformer_heads"":4,""transformer_layers"":1}"
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,0a72f955ee55,EC,0,PowerConsumption_Zone1,Datetime,10,96,960,"[1,2,4,8,24]","[10,20,40,80,240]",7,"[""Temperature"",""Humidity"",""WindSpeed"",""PowerConsumption_Zone1"",""cal_hour"",""cal_dayofweek"",""cal_month""]",3,9c44b9af0cb1923a3fcbcef08826e13f8a405ebf68a8a072597b0feb17e45769,cuda,2.11.0+cu128,patchtst,1,1.5797574520111084,1,0.0200374810001449,35.35302734375,1642.73828125,11269,11269,0.049356460571289,0.0429878234863281,1.0,6401.561037619612,5096.291235351562,16.151103757619367,6342.091630359286,5313.201904296875,17.429621510299167,8450.906481639835,7361.126037597656,23.099534127292905,4062.322518423378,3267.3833618164062,11.239992040902038,8029.711960555865,6171.20556640625,19.032393669581843,3504.459097973376,3368.539306640625,9.953977440020871,0.05,32,0.8875,21657.7625,1.0,23583.16015625,11791.580078125,0.6875,20286.6484375,10143.32421875,1.0,21919.6953125,10959.84765625,0.75,23519.60546875,11759.802734375,1.0,18979.703125,9489.8515625,,,0.040943249999259,1.3101839999762888,36583,2591,2591,10460,"{""delta_threshold"":0.05,""dropout"":0.1,""encoder_mode"":""delta"",""patch_len"":16,""patch_stride"":8,""spike_steps"":2,""transformer_d_model"":32,""transformer_heads"":4,""transformer_layers"":1}"
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,0a72f955ee55,EC,0,PowerConsumption_Zone1,Datetime,10,96,960,"[1,2,4,8,24]","[10,20,40,80,240]",7,"[""Temperature"",""Humidity"",""WindSpeed"",""PowerConsumption_Zone1"",""cal_hour"",""cal_dayofweek"",""cal_month""]",3,9c44b9af0cb1923a3fcbcef08826e13f8a405ebf68a8a072597b0feb17e45769,cuda,2.11.0+cu128,itransformer,1,1.2032625675201416,1,0.017319628999985,19.8427734375,1642.75,11877,11877,0.0514345169067382,0.0453071594238281,1.0,5824.493256645587,4987.510522460938,16.003118164999417,5463.553092969107,4831.646728515625,16.120002780301814,6451.006552110316,5796.310852050781,18.98678451551711,4668.192442844518,4337.97119140625,14.562572213122856,7847.485539857883,6434.5997314453125,19.836341730813764,3844.8225663582734,3537.0241088867188,10.509889585241543,0.05,32,1.0,23547.60078125,1.0,22014.5078125,11007.25390625,1.0,21846.44921875,10923.224609375,1.0,20235.8828125,10117.94140625,1.0,28891.97265625,14445.986328125,1.0,24749.19140625,12374.595703125,,,0.0335092499952338,1.0722959998474837,36583,2591,2591,10460,"{""delta_threshold"":0.05,""dropout"":0.1,""encoder_mode"":""delta"",""patch_len"":16,""patch_stride"":8,""spike_steps"":2,""transformer_d_model"":32,""transformer_heads"":4,""transformer_layers"":1}"
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,0a72f955ee55,EC,0,PowerConsumption_Zone1,Datetime,10,96,960,"[1,2,4,8,24]","[10,20,40,80,240]",7,"[""Temperature"",""Humidity"",""WindSpeed"",""PowerConsumption_Zone1"",""cal_hour"",""cal_dayofweek"",""cal_month""]",3,9c44b9af0cb1923a3fcbcef08826e13f8a405ebf68a8a072597b0feb17e45769,cuda,2.11.0+cu128,snn_tcn,1,0.6627259254455566,1,0.0317138469999918,24.3759765625,1642.77734375,4917,4917,0.02464580535888672,0.018756866455078125,1.0,4715.815978159093,3974.4418334960938,12.993694555376262,5006.481838277929,4387.524658203125,14.781382069036935,5244.117270166532,4535.040710449219,15.13595032356331,4682.859196370903,4011.4036865234375,13.418880867873586,5256.424364982382,4236.51025390625,13.779900937663431,3011.6121930323993,2701.7298583984375,7.852358578744052,0.05,32,1.0,22647.5578125,1.0,21737.7109375,10868.85546875,1.0,22670.43359375,11335.216796875,1.0,21735.50390625,10867.751953125,1.0,24625.77734375,12312.888671875,1.0,22468.36328125,11234.181640625,89.39267113095238,,0.25042796875140994,8.013695000045118,36583,2591,2591,10460,"{""delta_threshold"":0.05,""dropout"":0.1,""encoder_mode"":""delta"",""patch_len"":16,""patch_stride"":8,""spike_steps"":2,""transformer_d_model"":32,""transformer_heads"":4,""transformer_layers"":1}"
