protocol_id,protocol_date,config_hash,task,seed,target_col,time_col,frequency_minutes,lookback_steps,lookback_minutes,horizons_steps,horizons_minutes,n_features,feature_names,target_feature_index,data_file_sha256,device,torch_version,fraction,ablation_label,variant_config_hash,best_epoch,best_val_loss,epochs_ran,train_time_sec,peak_gpu_memory_mb,peak_process_rss_mb,total_params,trainable_params,total_model_size_mb,trainable_parameter_size_mb,trainable_ratio,test_rmse,test_mae,test_smape,rmse_h1,mae_h1,smape_h1,rmse_h2,mae_h2,smape_h2,rmse_h4,mae_h4,smape_h4,rmse_h8,mae_h8,smape_h8,rmse_h24,mae_h24,smape_h24,conformal_alpha,conformal_calibration_n,picp95,mpiw95,picp95_h1,mpiw95_h1,conformal_q95_h1,picp95_h2,mpiw95_h2,conformal_q95_h2,picp95_h4,mpiw95_h4,conformal_q95_h4,picp95_h8,mpiw95_h8,conformal_q95_h8,picp95_h24,mpiw95_h24,conformal_q95_h24,encoder_sparsity_pct,spikelora_sparsity_pct,ablation_family,mode,rank,gate_threshold,adapter_targets,encoder_mode,selected_adaptation_windows,base_checkpoint,prediction_file,spikelora_adapter_0_sparsity_pct,spikelora_adapter_1_sparsity_pct
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-r4,1c553ec25a0e,2,0.1382491087496075,9,16.466270236996934,437.880859375,1795.65234375,75849,580,0.2967901229858398,0.0022125244140625,0.0076467718757004,77.42061943564326,44.938354641135255,112.44482391510115,69.31364658174077,40.71947863714893,111.06828169126452,70.35354858626131,42.08112641855806,111.16770693245928,72.44782084747976,42.47473111980717,111.6102560977574,77.64610109683039,45.56045391634415,112.23587799963263,94.54181300762052,53.85598311381796,116.14199685439196,0.05,5226,0.9879815246893006,407.2949159702752,0.989619541926575,386.6450540170142,266.3343505859375,0.9898100090471882,393.4044800040824,270.73992919921875,0.9895719251464216,399.7276528146255,276.9022216796875,0.9881434217418218,408.0030801694147,284.23126220703125,0.982762725584496,448.69431284623886,320.46812438964844,75.52949694194456,37.51648945779214,rank,spikelora,4,0.05,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-r4_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,37.01717948946875,85.45024641683729
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-r16,1c553ec25a0e,1,0.1321770055536744,8,14.615879703000246,461.17333984375,1795.65625,77589,2320,0.3034429550170898,0.00885009765625,0.0299011457809741,68.15374084176513,36.86106902813152,111.74969028464912,61.32191310469899,32.49126324577108,111.0459076919244,62.070229012451776,33.26851554838999,110.54568394805982,63.67595799566701,34.16514425303594,110.67556311794834,67.02208654776487,37.26872840272115,111.40672985925126,84.05345849679193,47.11169369073943,115.07456680606174,0.05,5226,0.9878196276367792,375.5554147210554,0.9875244035998286,343.53872106997244,240.7327880859375,0.9880958049616684,354.3576879222066,247.4906005859375,0.9876196371601352,363.5417144213749,254.17340087890625,0.987429170039522,375.6967337140469,262.3062286376953,0.9884291224227416,440.6422164776764,312.3497314453125,75.52949694194456,56.01056690599417,rank,spikelora,16,0.05,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-r16_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,55.78270725637569,77.88509326936813
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-v0.025,1c553ec25a0e,3,0.1363224687131027,10,18.27458625100189,445.64453125,1795.65625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,82.13532487523983,50.65770344844768,114.09542405154508,76.72296629692451,46.44537907891896,112.4283072285314,76.69816045791579,46.97024177241386,112.9188480862507,79.49486155824268,48.99533492077828,114.10503484749808,83.80796565983074,54.09575938946871,115.71413781976744,92.83764572938716,56.78180208065857,115.3107922756776,0.05,5226,0.991209942383696,432.7109677018089,0.9926670158563878,416.8970720076707,291.6622314453125,0.9929050997571544,423.16218027485695,295.803466796875,0.9927146326365412,426.3542507108601,299.0307006835937,0.9924765487357744,444.1383723530575,311.018310546875,0.9852864149326224,453.00296316259926,314.3668212890625,75.52949694194456,35.50380072107514,threshold,spikelora,8,0.025,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-v0.025_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,35.06264319134605,77.85492357506786
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-v0.10,1c553ec25a0e,3,0.136615942053032,10,18.77846562799823,445.64453125,1795.66015625,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,83.71857111715236,50.614534675420494,114.1554835545981,80.44235251273356,48.31495395418996,112.7956798856461,80.12191941721058,48.25994611044145,113.13421979137163,81.12089977645907,48.50590385225215,114.0070299204275,84.96588617077659,53.29043551382749,115.73826517085526,91.39857497401115,54.70143394639143,115.10222300469005,0.05,5226,0.9904861673253654,441.55498068476055,0.9914765963525548,425.5486727881152,298.79754638671875,0.9920003809342413,430.1780908146016,301.723876953125,0.9923336983953144,445.4570850590105,314.1817626953125,0.9910004285510212,452.314558772188,317.99996185302734,0.9856197323936956,454.2764959898876,316.6986694335937,75.52949694194456,46.242089539673366,threshold,spikelora,8,0.1,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-v0.10_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,45.89284888343611,79.76919253845055
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-head-only,1c553ec25a0e,8,0.1357541403926016,15,18.6604448850012,65.19970703125,1795.6640625,75821,552,0.2959413528442383,0.002105712890625,0.0072803049287136,68.20321235222626,39.503745887399965,112.49899696760532,62.03461283913828,35.94508651210992,111.461377953746,62.91516904462438,36.658899190544965,111.61102924030884,65.00382407192483,37.6717690135018,111.56201561381248,67.82739767153133,39.82640301393933,112.2585243096459,81.39856369084836,47.41657170690382,115.60203772051348,0.05,5226,0.9887529165277844,372.3922863396217,0.9897147754868816,358.8035550346137,250.2757568359375,0.9896671587067284,358.8868811259377,250.6710205078125,0.9903814104090282,369.3579314252625,259.6007080078125,0.9889529070044284,375.400256533514,263.6002197265625,0.9850483310318556,399.5128075787808,281.65309143066406,75.52949694194456,85.8119107423456,placement,spikelora,8,0.05,"[""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed1_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-head-only_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,85.8119107423456,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,1,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-continuous-input,510f9b4a47ae,1,0.1060345151183297,8,14.261062638997828,445.08203125,1795.68359375,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,59.02419407664021,33.00459141489449,111.07740726203832,44.466053826436266,24.9742741847934,109.34958751967108,48.31434129359806,26.86395676911068,109.61422081753578,55.084802665127086,30.11855119405761,110.22185919918344,64.54285220989452,36.38359006684903,111.43901349612705,76.86128192016035,46.68258485966175,114.76235527767432,0.05,5226,0.9856863958859102,311.5913966087936,0.9835722108471026,225.87359530861835,154.1183624267578,0.9854292652730824,263.6813248063569,178.9013671875,0.9862387505356888,306.5988486319813,209.43389892578125,0.9855721156135422,353.456739071545,241.63800048828125,0.9876196371601352,408.3464752254665,285.0006103515625,0.0,60.72454990484008,encoding,spikelora,8,0.05,"[""in_proj"",""head""]",continuous,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E4-continuous/E4-continuous_base_SR_seed1_510f9b4a47ae.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-continuous-input_seed1_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,60.69905804336698,63.17176860625685
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,LoRA-r8,1c553ec25a0e,1,0.1371376826543713,8,10.853665146001733,433.15625,1795.68359375,76429,1160,0.2989263534545898,0.004425048828125,0.0151774849860654,68.32407585284274,39.47223452601704,111.48113951512076,64.9956745667759,38.183340163907744,111.64141038919442,63.5798525438276,36.27258469055882,110.29954957410386,63.99027144216143,36.699936082377775,110.54149262988382,66.5682967271517,38.42504502414471,110.8823013911551,80.91951788934686,47.780266669096136,114.04094359126653,0.05,5226,0.989476691586115,379.0637564861879,0.9920479977143946,369.9430618336993,258.3392333984375,0.991381362792248,371.80949737932457,258.359375,0.9905718775296416,372.5684891953184,257.0888671875,0.9885719727632016,383.418255408306,264.2786865234375,0.984810247131089,397.5794786142909,273.644775390625,75.52949694194456,,mechanism,lora,8,,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_LoRA-r8_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-r8-v0.05,1c553ec25a0e,1,0.1347419633931051,8,14.389864936998492,445.64453125,1795.68359375,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,68.4369317671634,38.98254377042604,112.00108923674992,64.80791238550934,37.2110925836737,111.70221022635228,63.90920641770759,35.2163722020695,111.00054877495154,65.20625839668742,36.53256100288181,110.5893865093304,68.24381941439631,38.42040839321721,111.18592619757426,78.89576004734083,47.53228467028798,115.52737447554114,0.05,5226,0.9877815342126566,370.2984896047576,0.9897623922670348,363.6925528508914,253.8187255859375,0.9900004761678016,371.5470722344346,260.273193359375,0.989476691586115,374.4112792579306,259.59918212890625,0.9870958525784488,378.6490799894016,262.4119873046875,0.9825722584638826,363.1924636911298,254.6483459472656,75.52949694194456,50.53962513812548,mechanism,spikelora,8,0.05,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-r8-v0.05_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,50.300907980076346,73.45647231084234
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-r4,1c553ec25a0e,2,0.1295255730252953,9,15.941631780002352,437.880859375,1795.6875,75849,580,0.2967901229858398,0.0022125244140625,0.0076467718757004,67.39297391496788,37.04425305693974,111.5145862746935,62.95503497116927,33.649801390232696,110.5834199060119,63.06901562451314,32.99503208456661,110.37201775775344,65.1721967833695,35.252713131635545,110.8214581390433,67.85993230119009,38.15517611431171,111.15607138809692,76.91320991844732,45.16854256395215,114.63996418256195,0.05,5226,0.986314937383934,354.21880403788145,0.9870482357982954,342.39967964942167,236.8370361328125,0.9879053378410552,357.01287961354694,247.87176513671875,0.9876672539402884,350.0446981322248,243.26296997070312,0.9857625827341556,357.4862009239823,247.93414306640625,0.983191276605876,364.15056187023146,254.20333862304688,75.52949694194456,42.77145675930012,rank,spikelora,4,0.05,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-r4_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,42.352046045922414,83.03488524355983
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-r16,1c553ec25a0e,2,0.134260703395757,9,16.01999056800196,461.17333984375,1795.6875,77589,2320,0.3034429550170898,0.00885009765625,0.0299011457809741,67.67796588155967,38.04190533315901,110.98524253428064,62.114604095628216,34.56093721583675,110.0103013134988,62.41810176941674,34.626562162942136,109.7269122738082,64.52545472864544,36.44284165331843,110.44445733706196,67.33170613699689,37.54021351919033,110.77214654875374,80.31313030642309,47.0389721145074,113.97239519828052,0.05,5226,0.9864196943002714,362.22883956042375,0.988619589543355,357.9690040939678,246.0657958984375,0.9874767868196752,358.32189987907014,245.581787109375,0.9868101518975289,355.0784401560073,244.1910095214844,0.9865244512166088,364.8894628958273,252.197509765625,0.9826674920241892,374.8853907772464,261.431396484375,75.52949694194456,52.46154860630102,rank,spikelora,16,0.05,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-r16_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,52.26481805677904,71.34768136041141
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-v0.025,1c553ec25a0e,2,0.1342985969745378,9,16.596642822998547,445.64453125,1795.6875,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,67.83652572186688,37.60435585089908,111.11272396484333,62.6326135401713,34.094939412835,110.30329233916036,63.21010781069761,34.50098105817913,109.89400660508186,64.72535416957354,35.27571395133644,110.31358374989276,67.613319531654,37.231158752644845,110.90826093648872,79.55926502481526,46.91898607949996,114.14447619359296,0.05,5226,0.9847721537069664,355.5135841399781,0.9853816484929288,339.8011633111581,233.9901428222656,0.9847626303509356,345.1188568432021,237.435302734375,0.9851435645921622,352.4567614071688,242.6470489501953,0.9840959954287892,358.5426702122025,247.1280517578125,0.9844769296700158,381.6484689261594,265.44873046875,75.52949694194456,45.712356695582,threshold,spikelora,8,0.025,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-v0.025_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,45.52719324253408,63.48804818818152
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-v0.10,1c553ec25a0e,1,0.1290899628635754,8,14.364959458001977,445.64453125,1795.6875,76429,1160,0.2989873886108398,0.004425048828125,0.0151774849860654,68.86788262652455,39.445689248882026,112.28006699078068,64.74043401924945,37.43810189496301,111.5250037743365,63.65659917472314,35.092333303066184,110.9441750395978,65.14875251333461,36.255275978258034,110.6856664017808,68.33309809951757,38.05977508732378,111.36520055379737,80.97325250902077,50.382959980799136,116.8802891843908,0.05,5226,0.9879720013332698,359.8148103158069,0.9907147278701014,359.248681325219,250.31982421875,0.9892386076853484,355.5357659236686,248.42868041992188,0.9897623922670348,367.0461533772004,255.1430435180664,0.987857721060902,366.6913603650099,255.16259765625,0.9822865577829628,350.55209058793656,248.2089233398437,75.52949694194456,58.66029882229467,threshold,spikelora,8,0.1,"[""in_proj"",""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-v0.10_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,58.437025382223865,80.09454906909195
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-head-only,1c553ec25a0e,8,0.1276013934881441,15,19.30572890500116,65.19970703125,1795.6875,75821,552,0.2959413528442383,0.002105712890625,0.0072803049287136,72.6988276651532,41.5419970545313,113.37954006916571,62.350296807519285,36.127445410038256,112.49152856009653,62.594849250980815,34.856845749088095,111.74101011147415,65.70448830970055,36.87120140907248,111.63485656442184,71.70198594019215,41.26349334331712,113.31599683809964,95.71660505310648,58.59099936114056,117.7143082717364,0.05,5226,0.987143469358602,355.1809376209601,0.9892862244655016,341.4281842437144,240.213623046875,0.9878101042807486,333.9061398178979,235.05645751953125,0.9881910385219752,337.7210019229111,237.88299560546875,0.9855721156135422,348.07327170058903,247.0784912109375,0.9848578639112424,414.7760904196881,297.67822265625,75.52949694194456,77.57078531974668,placement,spikelora,8,0.05,"[""head""]",delta,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E2/E2_base_SR_seed2_1c553ec25a0e.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-head-only_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,77.57078531974668,
SpikeLoRA-TS-R2-corrected-v1,2026-07-20,1c553ec25a0e,SR,2,GHI,date,15,96,1440,"[1,2,4,8,24]","[15,30,60,120,360]",12,"[""Temperature"",""Cloud Type"",""Dew Point"",""Relative Humidity"",""Solar Zenith Angle"",""Pressure"",""Wind Direction"",""Wind Speed"",""GHI"",""cal_hour"",""cal_dayofweek"",""cal_month""]",8,d30c392eddf014df2a416d4071fc87fbde68c18b8222041368028de94289252f,cuda,2.11.0+cu128,0.1,SpikeLoRA-continuous-input,510f9b4a47ae,2,0.10097495825740965,9,15.895075067001017,445.08203125,1795.6875,76429,1160,0.29898738861083984,0.004425048828125,0.015177484986065498,58.34131862751558,33.15326815150555,110.62444453288391,44.5443081044101,27.124279947690944,108.77995034246122,48.02231105844094,28.409317583692886,109.21953992833969,53.60378113188009,30.26423132421289,109.87659886928466,63.33423034644096,36.859522461908206,111.86185667703836,76.44357047444646,43.10898944002283,113.38427684729575,0.05,5226,0.9860006666349221,300.4933877395202,0.9837150611875625,218.37498470342908,146.1170654296875,0.9861911337555355,256.6860895505162,173.3306884765625,0.9871910861387553,288.56785824173863,197.078369140625,0.9884291224227417,346.73756519675646,239.43382263183594,0.9844769296700158,392.1004410051606,272.3900146484375,0.0,54.87056458283528,encoding,spikelora,8,0.05,"[""in_proj"",""head""]",continuous,2098,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/checkpoints/E4-continuous/E4-continuous_base_SR_seed2_510f9b4a47ae.pt,/content/drive/MyDrive/SpikeLoRA_TS_R2_results/predictions/E4/SR_SpikeLoRA-continuous-input_seed2_frac0.1_SpikeLoRA-TS-R2-corrected-v1.npz,54.52168215824048,88.363277343936
