task,ablation_family,ablation_label,fraction,test_rmse_mean,test_rmse_std,test_rmse_ci95_low,test_rmse_ci95_high,test_rmse_n,test_mae_mean,test_mae_std,test_mae_ci95_low,test_mae_ci95_high,test_mae_n,test_smape_mean,test_smape_std,test_smape_ci95_low,test_smape_ci95_high,test_smape_n,picp95_mean,picp95_std,picp95_ci95_low,picp95_ci95_high,picp95_n,mpiw95_mean,mpiw95_std,mpiw95_ci95_low,mpiw95_ci95_high,mpiw95_n,train_time_sec_mean,train_time_sec_std,train_time_sec_ci95_low,train_time_sec_ci95_high,train_time_sec_n,trainable_ratio_mean,trainable_ratio_std,trainable_ratio_ci95_low,trainable_ratio_ci95_high,trainable_ratio_n
SR,encoding,SpikeLoRA-continuous-input,0.1,61.91366908037454,5.606511472686224,47.986322499886406,75.84101566086268,3,35.14152871518147,3.5732994914553933,26.264960693188854,44.01809673717409,3,111.55305901408597,1.2370394289935622,108.48008271763905,114.6260353105329,3,0.9843626493976477,0.002569771351764719,0.9779789834722324,0.990746315323063,3,304.93428963385287,5.871552089107469,290.3485456629753,319.52003360473043,3,15.486669574333064,1.0809083227269256,12.801544446935587,18.17179470173054,3,0.0151774849860654,0.0,0.0151774849860654,0.0151774849860654,3
SR,mechanism,LoRA-r8,0.1,71.2557826531197,2.633018769474654,64.71500143220231,77.79656387403708,3,41.499840985607214,2.497623749568502,35.29539963961773,47.7042823315967,3,111.93240933865475,0.4328141198391509,110.85723946139761,113.00757921591189,3,0.9882418297541387,0.0011725851663536846,0.9853289667221965,0.9911546927860808,3,380.67653450925394,7.923411251932615,360.99368981286517,400.3593792056427,3,11.216566816667182,0.31637608645756965,10.43064504921169,12.002488584122675,3,0.0151774849860654,0.0,0.0151774849860654,0.0151774849860654,3
SR,mechanism,SpikeLoRA-r8-v0.05,0.1,68.81489530353582,1.1168820258130012,66.04040654367202,71.58938406339962,3,38.894338725269115,0.0903647206242786,38.66986031495735,39.11881713558088,3,112.11975979517906,0.5807346026422449,110.677135068255,113.56238452210313,3,0.9877402663365237,9.727507227298559e-05,0.9874986216610802,0.9879819110119672,3,371.5593338507492,12.578598518423455,340.31236291055393,402.8063047909445,3,14.61398216400024,0.524639979622133,13.310704205545125,15.917260122455353,3,0.0151774849860654,0.0,0.0151774849860654,0.0151774849860654,3
SR,placement,SpikeLoRA-head-only,0.1,68.85991539890169,3.556329694828928,60.025502688669086,77.69432810913429,3,39.587797215165665,1.9135591306927626,34.8342528150065,44.34134161532483,3,112.39246383664818,1.0444257361517175,109.79796647838324,114.9869611949131,3,0.9881116772217196,0.0008530893127763504,0.985992485888387,0.9902308685550522,3,360.664161114093,10.163991805108038,335.4154057694157,385.9129164587703,3,15.969498658667968,5.229650087827538,2.9783276563981484,28.96066966093779,3,0.0072803049287136,0.0,0.0072803049287136,0.0072803049287136,3
SR,rank,SpikeLoRA-r16,0.1,68.00698618943989,0.28549260951167965,67.2977832317347,68.71618914714507,3,38.09545002321803,1.262005555717135,34.960454429861514,41.23044561657454,3,111.3590236309235,0.38250350624452034,110.40883224619654,112.30921501565047,3,0.9876799517483293,0.0011965494601005376,0.9847075581105559,0.9906523453861028,3,368.9383872368373,6.663769306290849,352.384666600881,385.49210787279355,3,15.131175122000665,0.7729940091824864,13.210951552857166,17.051398691144165,3,0.0299011457809741,0.0,0.0299011457809741,0.0299011457809741,3
SR,rank,SpikeLoRA-r4,0.1,71.42288173983495,5.295534389729399,58.2680450586004,84.5777184210695,3,41.17447888015416,3.959781462590242,31.33783641876576,51.01112134154256,3,111.72781699633119,0.6377133835082897,110.14364913108997,113.3119848615724,3,0.9873402853832357,0.000897236271985933,0.9851114269236728,0.9895691438427986,3,376.9940823235558,27.326615269442247,309.11100679908316,444.87715784802845,3,16.26720099366624,0.28427637874107387,15.56101932068447,16.97338266664801,3,0.0076467718757004,0.0,0.0076467718757004,0.0076467718757004,3
SR,threshold,SpikeLoRA-v0.025,0.1,72.694455865264,8.177188440914344,52.381193683351526,93.00771804717648,3,42.50803880348979,7.106318930078644,24.854963957774935,60.161113649204644,3,112.21477281392697,1.6367013201486602,108.14898134172452,116.28056428612942,3,0.9883942034506292,0.003293764351622673,0.9802120392112459,0.9965763676900126,3,386.0972409886784,41.01928037023556,284.19969971337895,487.9947822639778,3,16.613737681333685,1.6523674635309888,12.509029351557984,20.718446011109386,3,0.0151774849860654,0.0,0.0151774849860654,0.0151774849860654,3
SR,threshold,SpikeLoRA-v0.10,0.1,74.12959238852322,8.317432277667715,53.46794520289545,94.79123957415099,3,43.5240797000554,6.163617165585322,28.212805858422968,58.83535354168784,3,112.69574630710208,1.302627937938015,109.45983912213079,115.93165349207338,3,0.9890036982365918,0.001316303282429652,0.9857338196126482,0.9922735768605355,3,393.3456016876083,42.801396752824765,287.02103789964576,499.6701654755708,3,15.866699464999934,2.5220803909872824,9.60150445376005,22.131894476239818,3,0.0151774849860654,0.0,0.0151774849860654,0.0151774849860654,3
